attendance_id,employee_id,date,status,check_in_time,check_out_time
ATD007052,EMP00964,2024-12-16,Present,09:16,18:28
ATD007053,EMP00244,2024-10-27,Present,08:46,17:55
ATD007054,EMP00058,2024-08-29,Present,09:14,18:37
ATD007055,EMP00071,2026-07-02,Present,09:01,17:23
ATD007056,EMP00203,2025-12-25,Absent,NULL,NULL
ATD007057,EMP00429,2026-04-24,Present,08:43,17:14
ATD007058,EMP00027,2026-06-06,Absent,NULL,NULL
ATD007059,EMP00144,2025-08-21,Present,09:16,17:20
ATD007060,EMP00656,2025-08-15,Present,08:35,17:04
ATD007061,EMP00428,2025-11-09,"Work From Home",09:31,17:40
ATD007062,EMP01211,2024-08-08,Present,09:04,17:34
ATD007063,EMP01092,2024-08-18,Present,08:48,17:41
ATD007064,EMP01208,2024-08-19,Present,08:52,17:34
ATD007065,EMP01215,2026-06-20,Present,09:18,18:05
ATD007066,EMP00647,2025-01-13,Present,08:44,17:18
ATD007067,EMP00026,2025-09-22,Present,09:25,18:14
ATD007068,EMP01206,2024-12-28,Absent,NULL,NULL
ATD007069,EMP00631,2025-09-15,Present,08:55,17:10
ATD007070,EMP00742,2024-12-04,Absent,NULL,NULL
ATD007071,EMP00440,2025-06-28,Present,09:41,18:14
ATD007072,EMP00229,2025-09-30,Present,08:53,16:54
ATD007073,EMP00914,2024-11-29,Present,08:44,17:03
ATD007074,EMP01022,2025-11-27,"Work From Home",09:27,17:50
ATD007075,EMP00304,2025-10-27,"Work From Home",09:29,18:20
ATD007076,EMP00648,2025-03-08,Present,08:53,17:45
ATD007077,EMP01124,2026-06-07,Present,09:13,17:20
ATD007078,EMP00741,2026-01-23,Present,09:44,18:50
ATD007079,EMP00852,2025-06-21,"Work From Home",09:04,17:21
ATD007080,EMP00541,2026-05-06,Absent,NULL,NULL
ATD007081,EMP00209,2026-03-09,Present,08:39,16:44
ATD007082,EMP00546,2025-03-21,"Half Day",08:46,13:02
ATD007083,EMP00613,2025-03-04,Present,08:57,17:58
ATD007084,EMP00609,2026-01-15,Present,08:39,17:07
ATD007085,EMP00376,2025-09-22,"Work From Home",09:58,18:02
ATD007086,EMP00630,2025-11-11,"Half Day",09:15,13:27
ATD007087,EMP00296,2024-10-10,Present,08:47,17:46
ATD007088,EMP00675,2025-07-05,"Half Day",09:27,13:45
ATD007089,EMP00666,2025-03-22,Present,09:03,18:33
ATD007090,EMP00607,2026-02-18,Present,08:33,17:03
ATD007091,EMP00032,2026-01-13,Present,09:30,18:37
ATD007092,EMP01189,2026-05-31,Absent,NULL,NULL
ATD007093,EMP00868,2025-07-31,Present,09:10,17:43
ATD007094,EMP00492,2025-11-27,Present,08:37,18:02
ATD007095,EMP01019,2026-01-06,Present,09:19,18:12
ATD007096,EMP01104,2024-11-14,Present,08:46,17:53
ATD007097,EMP00157,2026-04-20,Present,08:45,17:30
ATD007098,EMP00798,2025-11-15,Present,09:19,18:47
ATD007099,EMP01189,2024-10-07,"Work From Home",09:37,18:19
ATD007100,EMP00829,2025-11-28,Present,08:36,17:46
ATD007101,EMP00941,2026-08-06,Present,09:05,17:43
ATD007102,EMP00011,2024-11-30,Present,08:52,17:00
ATD007103,EMP00222,2025-02-10,Present,08:30,16:59
ATD007104,EMP00663,2025-01-08,Present,09:11,17:59
ATD007105,EMP01161,2024-08-03,Present,08:47,16:51
ATD007106,EMP00359,2026-05-11,Present,08:55,18:20
ATD007107,EMP00543,2024-09-29,"Half Day",08:34,13:00
ATD007108,EMP00874,2025-07-11,Present,09:19,18:19
ATD007109,EMP00746,2026-03-29,Present,09:10,17:19
ATD007110,EMP01143,2026-01-31,Absent,NULL,NULL
ATD007111,EMP00785,2024-09-05,"Work From Home",09:28,17:37
ATD007112,EMP00601,2025-11-09,"Work From Home",09:49,18:43
ATD007113,EMP00197,2026-06-13,Present,09:11,18:39
ATD007114,EMP00133,2025-11-13,Present,09:03,18:12
ATD007115,EMP00283,2024-12-23,"Half Day",09:20,13:35
ATD007116,EMP00541,2024-12-02,Present,08:53,17:13
ATD007117,EMP00596,2025-11-05,Present,08:34,16:47
ATD007118,EMP00625,2025-12-10,Absent,NULL,NULL
ATD007119,EMP00202,2024-11-13,Present,09:07,18:26
ATD007120,EMP00410,2025-06-04,Present,09:23,17:30
ATD007121,EMP00221,2025-07-14,"Work From Home",09:43,17:55
ATD007122,EMP00622,2024-11-12,Present,09:42,18:27
ATD007123,EMP00087,2025-11-20,Present,08:45,17:45
ATD007124,EMP00916,2025-02-11,"Half Day",08:42,12:19
ATD007125,EMP00281,2026-04-02,Absent,NULL,NULL
ATD007126,EMP00412,2026-02-10,Present,08:34,17:22
ATD007127,EMP00793,2024-08-20,Present,08:32,16:54
ATD007128,EMP00878,2026-03-31,Present,08:32,17:23
ATD007129,EMP00475,2025-04-12,Present,09:12,17:15
ATD007130,EMP00223,2024-09-08,Present,08:46,17:29
ATD007131,EMP01179,2025-07-14,Present,08:32,16:39
ATD007132,EMP01098,2025-09-22,Present,09:07,18:04
ATD007133,EMP00497,2025-04-09,Present,08:32,17:08
ATD007134,EMP00338,2026-01-21,Present,08:53,17:06
ATD007135,EMP01011,2025-05-12,Present,09:19,18:25
ATD007136,EMP00524,2026-05-07,"Work From Home",09:06,17:06
ATD007137,EMP01009,2024-11-08,Present,09:19,18:40
ATD007138,EMP00136,2025-04-27,"Work From Home",09:30,17:47
ATD007139,EMP00405,2024-11-05,Absent,NULL,NULL
ATD007140,EMP00340,2025-11-04,"Work From Home",09:08,17:20
ATD007141,EMP00567,2025-02-07,Absent,NULL,NULL
ATD007142,EMP00605,2025-07-10,"Work From Home",09:45,18:07
ATD007143,EMP01085,2026-07-20,"Work From Home",09:22,17:25
ATD007144,EMP00034,2025-09-05,Present,09:35,18:45
ATD007145,EMP00200,2025-11-16,Present,08:34,17:55
ATD007146,EMP01132,2025-02-01,"Half Day",09:12,12:54
ATD007147,EMP00744,2026-07-29,Present,09:32,18:13
ATD007148,EMP01016,2025-06-04,"Work From Home",09:30,18:02
ATD007149,EMP00279,2025-10-13,Present,08:38,17:50
ATD007150,EMP00798,2026-04-03,"Half Day",08:39,12:09
ATD007151,EMP00870,2025-08-03,Present,09:29,17:45
ATD007152,EMP00037,2026-01-21,"Work From Home",09:48,18:07
ATD007153,EMP00152,2025-03-29,"Work From Home",09:41,17:46
ATD007154,EMP00324,2025-03-23,"Work From Home",09:53,18:03
ATD007155,EMP00577,2025-10-01,Present,08:45,17:52
ATD007156,EMP00412,2026-05-02,Absent,NULL,NULL
ATD007157,EMP01034,2026-08-07,Present,08:37,17:47
ATD007158,EMP00359,2025-08-07,Absent,NULL,NULL
ATD007159,EMP00113,2025-04-18,Present,08:30,17:35
ATD007160,EMP00597,2025-06-12,Present,08:40,17:11
ATD007161,EMP00899,2025-09-05,Present,08:43,17:30
ATD007162,EMP00351,2025-04-11,Present,08:37,16:58
ATD007163,EMP00809,2024-12-18,"Work From Home",09:38,17:54
ATD007164,EMP01048,2024-10-14,Present,08:54,18:04
ATD007165,EMP01206,2026-07-16,Absent,NULL,NULL
ATD007166,EMP01119,2025-03-13,Present,09:23,18:48
ATD007167,EMP00143,2025-11-13,Present,09:26,18:09
ATD007168,EMP00174,2025-08-26,Present,09:29,17:41
ATD007169,EMP00722,2025-06-12,Present,09:32,17:34
ATD007170,EMP00494,2026-04-08,Present,08:41,17:13
ATD007171,EMP00701,2026-07-01,"Work From Home",09:04,17:35
ATD007172,EMP00782,2025-06-07,Present,09:26,17:55
ATD007173,EMP00799,2025-05-10,Present,09:12,17:17
ATD007174,EMP00921,2025-03-26,Present,09:31,17:53
ATD007175,EMP00658,2026-05-24,Present,08:33,16:51
ATD007176,EMP00581,2024-11-03,Absent,NULL,NULL
ATD007177,EMP00066,2025-02-22,Present,09:30,17:30
ATD007178,EMP00664,2025-03-05,Present,09:34,18:15
ATD007179,EMP00337,2025-12-20,"Work From Home",09:27,18:25
ATD007180,EMP00897,2025-01-24,Present,09:04,18:19
ATD007181,EMP00475,2025-10-29,"Work From Home",09:14,17:57
ATD007182,EMP00119,2025-05-29,"Half Day",08:52,13:10
ATD007183,EMP00751,2026-05-29,Present,08:44,18:04
ATD007184,EMP00615,2026-04-07,Present,09:09,17:35
ATD007185,EMP01029,2026-04-03,"Work From Home",09:15,18:01
ATD007186,EMP00949,2024-12-28,"Half Day",09:09,13:28
ATD007187,EMP00840,2026-03-31,"Work From Home",09:54,18:41
ATD007188,EMP00845,2026-03-14,Absent,NULL,NULL
ATD007189,EMP00307,2025-04-26,Present,08:52,16:57
ATD007190,EMP00578,2025-07-17,Present,08:37,17:24
ATD007191,EMP00505,2025-12-28,Present,08:52,16:56
ATD007192,EMP01082,2025-09-05,Present,09:25,18:05
ATD007193,EMP01218,2024-10-07,Present,08:47,17:54
ATD007194,EMP00638,2025-11-05,Absent,NULL,NULL
ATD007195,EMP00948,2025-11-04,Present,08:43,17:21
ATD007196,EMP00042,2026-07-15,"Half Day",08:59,12:40
ATD007197,EMP00049,2025-12-16,Present,09:32,18:49
ATD007198,EMP00745,2025-11-03,Present,09:38,17:47
ATD007199,EMP00578,2026-04-04,Present,09:34,17:47
ATD007200,EMP01230,2025-11-29,"Work From Home",09:18,18:09
ATD007201,EMP00972,2025-01-24,Present,09:18,18:29
ATD007202,EMP01197,2026-02-25,"Work From Home",09:17,17:37
ATD007203,EMP00172,2025-10-13,"Half Day",09:24,13:08
ATD007204,EMP00645,2026-03-04,Absent,NULL,NULL
ATD007205,EMP00290,2025-08-20,Present,08:43,16:51
ATD007206,EMP00259,2025-01-05,Present,08:31,16:31
ATD007207,EMP00003,2024-12-01,"Half Day",09:06,12:55
ATD007208,EMP00513,2026-06-25,Present,09:07,17:43
ATD007209,EMP00923,2025-09-24,Present,09:28,17:29
ATD007210,EMP00588,2025-08-22,"Half Day",09:17,13:08
ATD007211,EMP00037,2025-06-22,Present,08:43,17:52
ATD007212,EMP00880,2025-08-17,Present,09:31,18:58
ATD007213,EMP00231,2025-10-14,Present,08:53,17:19
ATD007214,EMP01125,2026-07-29,Absent,NULL,NULL
ATD007215,EMP00135,2025-12-22,Present,08:34,17:56
ATD007216,EMP00665,2025-03-03,"Work From Home",09:52,18:49
ATD007217,EMP00847,2024-09-01,Absent,NULL,NULL
ATD007218,EMP00472,2025-05-04,Present,08:53,18:13
ATD007219,EMP00603,2026-01-30,Present,09:25,18:01
ATD007220,EMP00685,2025-06-19,Absent,NULL,NULL
ATD007221,EMP01089,2025-08-09,"Half Day",09:30,13:55
ATD007222,EMP00627,2026-05-20,Present,09:21,17:51
ATD007223,EMP00810,2024-12-10,"Half Day",09:27,13:52
ATD007224,EMP01081,2025-04-09,Present,08:59,18:01
ATD007225,EMP00157,2026-01-08,Present,09:28,18:24
ATD007226,EMP00041,2025-10-29,"Work From Home",09:22,17:45
ATD007227,EMP00543,2024-11-15,"Half Day",09:20,13:40
ATD007228,EMP00413,2024-09-28,"Half Day",08:47,12:29
ATD007229,EMP01108,2026-03-29,Absent,NULL,NULL
ATD007230,EMP00889,2026-03-25,Present,09:26,17:46
ATD007231,EMP00538,2025-11-23,Present,09:31,17:59
ATD007232,EMP00122,2025-07-12,Present,08:39,16:57
ATD007233,EMP01043,2024-09-25,"Half Day",08:33,12:54
ATD007234,EMP00901,2025-05-20,Present,09:22,18:10
ATD007235,EMP00875,2024-08-27,"Work From Home",09:47,17:48
ATD007236,EMP01006,2025-11-24,Present,09:24,17:31
ATD007237,EMP00463,2024-08-12,Absent,NULL,NULL
ATD007238,EMP00169,2025-11-08,"Work From Home",09:13,18:03
ATD007239,EMP00513,2025-02-10,Present,09:05,17:12
ATD007240,EMP00225,2025-09-14,Present,09:00,18:09
ATD007241,EMP00533,2025-07-28,Present,09:39,18:58
ATD007242,EMP00738,2025-04-18,Present,09:09,18:07
ATD007243,EMP00305,2026-08-01,Present,08:31,16:56
ATD007244,EMP00758,2026-03-19,Present,08:42,17:10
ATD007245,EMP00200,2024-09-01,Present,09:17,17:25
ATD007246,EMP00746,2024-10-05,"Work From Home",09:01,17:25
ATD007247,EMP00849,2025-01-28,"Work From Home",09:13,17:58
ATD007248,EMP00372,2025-05-17,Present,09:32,18:15
ATD007249,EMP00032,2026-05-09,Present,09:09,17:53
ATD007250,EMP00636,2024-09-09,Present,09:40,19:00
ATD007251,EMP00002,2025-07-14,Present,09:43,18:03
ATD007252,EMP01084,2025-04-05,"Half Day",08:38,12:52
ATD007253,EMP00967,2024-09-16,Present,08:31,17:05
ATD007254,EMP00410,2025-11-14,"Work From Home",09:47,18:27
ATD007255,EMP00212,2025-10-28,Absent,NULL,NULL
ATD007256,EMP00895,2024-12-30,Present,08:44,16:44
ATD007257,EMP00717,2025-08-04,Present,08:34,16:47
ATD007258,EMP00075,2026-04-10,Present,08:55,18:18
ATD007259,EMP00372,2024-12-29,Present,09:30,18:56
ATD007260,EMP00582,2025-07-10,"Half Day",09:17,12:48
ATD007261,EMP00997,2025-02-21,"Half Day",08:51,12:27
ATD007262,EMP00518,2025-06-09,Present,09:12,18:17
ATD007263,EMP00961,2026-07-28,Present,09:23,18:33
ATD007264,EMP00413,2025-09-04,"Work From Home",09:15,18:01
ATD007265,EMP01009,2026-01-16,Present,09:32,18:36
ATD007266,EMP00187,2026-05-28,Present,09:01,17:10
ATD007267,EMP00188,2026-02-28,"Work From Home",09:53,18:40
ATD007268,EMP00714,2025-11-08,Present,08:58,18:27
ATD007269,EMP00751,2025-12-21,Present,09:07,17:12
ATD007270,EMP00652,2025-03-03,Present,09:15,18:38
ATD007271,EMP00393,2024-08-26,Present,08:35,17:08
ATD007272,EMP00227,2024-08-21,"Work From Home",09:07,17:30
ATD007273,EMP00241,2025-09-18,Present,09:04,18:19
ATD007274,EMP00290,2025-12-06,Present,08:40,17:43
ATD007275,EMP00677,2025-10-07,Absent,NULL,NULL
ATD007276,EMP00124,2026-07-17,"Work From Home",09:32,17:56
ATD007277,EMP00194,2025-09-23,"Work From Home",09:00,17:34
ATD007278,EMP00365,2025-06-04,"Half Day",08:40,13:05
ATD007279,EMP00172,2024-10-23,"Half Day",08:52,12:52
ATD007280,EMP01192,2025-05-05,"Work From Home",09:46,18:08
ATD007281,EMP00227,2025-06-18,"Work From Home",09:59,18:24
ATD007282,EMP00223,2025-01-28,Present,08:33,17:44
ATD007283,EMP00863,2025-08-21,Present,08:46,17:29
ATD007284,EMP00115,2026-07-24,Present,09:45,17:51
ATD007285,EMP00269,2025-01-14,Present,09:40,18:55
ATD007286,EMP00700,2025-06-24,Absent,NULL,NULL
ATD007287,EMP00641,2025-09-19,"Half Day",08:39,13:05
ATD007288,EMP00041,2024-09-30,"Half Day",08:40,12:36
ATD007289,EMP00682,2025-05-12,"Work From Home",09:00,17:28
ATD007290,EMP00825,2024-12-12,Present,09:21,17:35
ATD007291,EMP00737,2025-01-16,Present,08:33,17:26
ATD007292,EMP01142,2026-01-25,"Half Day",08:46,12:44
ATD007293,EMP01067,2024-10-10,Present,08:48,17:50
ATD007294,EMP00468,2024-12-20,"Half Day",08:41,12:44
ATD007295,EMP00155,2025-01-10,Present,08:50,17:06
ATD007296,EMP00986,2025-03-04,Present,09:02,18:08
ATD007297,EMP00684,2026-07-22,Present,08:35,17:36
ATD007298,EMP00711,2026-05-30,Absent,NULL,NULL
ATD007299,EMP00306,2025-07-26,"Work From Home",09:57,18:12
ATD007300,EMP00160,2024-09-28,Present,08:49,18:19
ATD007301,EMP00043,2026-06-21,Present,08:47,18:13
ATD007302,EMP00341,2025-11-06,"Work From Home",09:00,17:01
ATD007303,EMP00182,2025-03-28,Present,08:36,17:23
ATD007304,EMP00448,2026-01-05,Present,09:25,18:35
ATD007305,EMP01200,2026-03-24,Present,09:17,18:08
ATD007306,EMP01035,2025-10-03,Present,08:30,17:58
ATD007307,EMP00684,2026-01-16,"Half Day",08:41,13:09
ATD007308,EMP00792,2024-08-24,"Work From Home",09:27,17:47
ATD007309,EMP00057,2025-05-29,Present,09:32,18:11
ATD007310,EMP00710,2026-08-04,Present,08:37,17:37
ATD007311,EMP01206,2025-06-07,Present,08:39,17:48
ATD007312,EMP00965,2025-06-22,"Work From Home",09:13,17:38
ATD007313,EMP00094,2024-12-27,Absent,NULL,NULL
ATD007314,EMP01183,2026-04-12,Present,08:35,16:39
ATD007315,EMP00977,2025-03-30,Present,09:20,17:52
ATD007316,EMP01095,2025-09-19,"Work From Home",09:04,17:48
ATD007317,EMP00502,2025-06-17,Present,08:51,16:53
ATD007318,EMP00195,2024-10-10,Present,08:39,17:15
ATD007319,EMP00877,2025-04-04,Absent,NULL,NULL
ATD007320,EMP00287,2026-02-23,Present,08:31,17:23
ATD007321,EMP00194,2026-04-09,Present,09:43,18:01
ATD007322,EMP00364,2025-07-21,Present,09:28,18:34
ATD007323,EMP00436,2025-11-19,Present,09:24,17:28
ATD007324,EMP01128,2026-07-01,Present,09:42,18:58
ATD007325,EMP00341,2025-02-10,Present,08:48,17:53
ATD007326,EMP00637,2024-09-12,Absent,NULL,NULL
ATD007327,EMP00869,2024-11-25,"Work From Home",09:00,17:32
ATD007328,EMP00974,2026-06-06,Present,08:59,17:22
ATD007329,EMP00711,2026-01-06,Present,09:00,17:37
ATD007330,EMP00531,2025-05-23,Present,08:48,16:57
ATD007331,EMP01022,2024-09-20,Present,09:28,17:34
ATD007332,EMP00017,2026-01-09,Present,08:55,17:41
ATD007333,EMP00199,2024-08-02,Absent,NULL,NULL
ATD007334,EMP00341,2026-06-17,Absent,NULL,NULL
ATD007335,EMP01075,2025-09-03,Absent,NULL,NULL
ATD007336,EMP00490,2024-12-25,"Work From Home",09:17,17:46
ATD007337,EMP00702,2026-02-24,Present,08:35,16:48
ATD007338,EMP00941,2025-02-16,Present,08:50,18:19
ATD007339,EMP00925,2026-04-06,Present,08:47,17:00
ATD007340,EMP00415,2026-02-01,Present,08:45,18:13
ATD007341,EMP00049,2024-09-21,"Work From Home",09:41,17:41
ATD007342,EMP00098,2026-05-07,Present,08:59,17:32
ATD007343,EMP00494,2025-05-19,Present,08:53,17:51
ATD007344,EMP00079,2025-11-23,"Half Day",09:08,12:57
ATD007345,EMP00527,2025-12-31,Present,08:48,17:50
ATD007346,EMP00905,2026-03-22,Absent,NULL,NULL
ATD007347,EMP00104,2024-11-21,Present,09:37,18:19
ATD007348,EMP00063,2026-02-18,Present,09:35,18:01
ATD007349,EMP00259,2026-06-13,"Work From Home",09:15,17:30
ATD007350,EMP01014,2026-07-03,"Work From Home",09:36,17:58
ATD007351,EMP00792,2025-04-17,Present,08:49,18:13
ATD007352,EMP01139,2026-05-31,Present,09:34,18:52
ATD007353,EMP01045,2024-11-12,"Half Day",09:13,13:04
ATD007354,EMP00040,2024-12-21,Present,09:16,18:46
ATD007355,EMP00977,2024-12-13,"Work From Home",09:00,17:28
ATD007356,EMP00111,2025-03-25,"Work From Home",09:54,18:39
ATD007357,EMP00423,2026-05-27,"Half Day",08:39,12:17
ATD007358,EMP01204,2025-08-08,Present,09:25,18:37
ATD007359,EMP00490,2025-05-27,Present,08:31,17:12
ATD007360,EMP00380,2025-04-13,Present,08:55,17:20
ATD007361,EMP00538,2026-04-27,Absent,NULL,NULL
ATD007362,EMP00751,2024-11-27,Present,09:43,18:54
ATD007363,EMP00815,2025-10-10,Present,08:58,17:11
ATD007364,EMP00742,2024-12-07,Absent,NULL,NULL
ATD007365,EMP00200,2026-02-07,"Half Day",08:49,12:35
ATD007366,EMP01124,2026-01-23,Present,09:25,18:36
ATD007367,EMP01168,2026-01-31,Present,08:35,17:46
ATD007368,EMP01090,2025-09-14,Present,08:37,17:44
ATD007369,EMP00201,2026-04-28,Present,08:38,17:54
ATD007370,EMP00713,2024-10-13,Present,09:05,17:07
ATD007371,EMP00923,2025-01-08,Present,09:44,18:54
ATD007372,EMP01216,2026-03-14,Present,08:33,17:48
ATD007373,EMP00945,2025-03-25,Present,08:40,16:48
ATD007374,EMP01220,2024-10-05,"Work From Home",09:48,18:22
ATD007375,EMP00231,2026-08-07,Present,09:12,18:06
ATD007376,EMP00564,2025-03-29,Present,08:33,18:01
ATD007377,EMP01089,2025-12-27,Present,09:26,18:09
ATD007378,EMP00294,2025-11-19,Present,08:36,17:18
ATD007379,EMP00113,2024-12-01,Absent,NULL,NULL
ATD007380,EMP00693,2024-12-03,Present,08:34,17:56
ATD007381,EMP01062,2026-05-31,"Half Day",09:25,13:32
ATD007382,EMP00689,2025-03-10,Present,08:38,17:03
ATD007383,EMP00914,2025-12-31,Present,08:33,17:47
ATD007384,EMP00571,2026-01-17,Present,08:33,17:47
ATD007385,EMP00504,2025-04-24,Present,08:46,17:53
ATD007386,EMP00751,2026-05-09,Absent,NULL,NULL
ATD007387,EMP01053,2024-08-26,Present,09:30,18:21
ATD007388,EMP00204,2026-06-30,"Work From Home",09:43,18:37
ATD007389,EMP01173,2025-02-19,"Work From Home",09:28,17:33
ATD007390,EMP01159,2026-07-31,Present,08:46,17:06
ATD007391,EMP00025,2024-09-15,Present,08:34,17:11
ATD007392,EMP00820,2026-03-14,Present,09:42,19:01
ATD007393,EMP00154,2025-01-09,"Work From Home",09:57,18:44
ATD007394,EMP00365,2026-02-15,Present,09:20,18:49
ATD007395,EMP00161,2024-09-06,Present,08:31,16:59
ATD007396,EMP00746,2024-12-22,Present,09:36,17:49
ATD007397,EMP00318,2026-08-04,Present,09:36,18:54
ATD007398,EMP00391,2025-11-25,Absent,NULL,NULL
ATD007399,EMP00064,2025-12-14,Present,09:34,18:23
ATD007400,EMP00389,2025-11-07,Present,08:59,17:35
ATD007401,EMP00965,2026-04-14,Present,08:36,17:32
ATD007402,EMP00305,2025-04-07,"Work From Home",09:01,17:15
ATD007403,EMP00172,2025-11-27,Present,09:30,19:00
ATD007404,EMP00527,2025-10-01,Present,08:39,17:13
ATD007405,EMP00104,2026-08-01,Present,08:32,17:57
ATD007406,EMP00003,2024-11-02,"Half Day",09:17,13:31
ATD007407,EMP00033,2024-12-16,"Work From Home",09:33,18:04
ATD007408,EMP00631,2025-05-24,"Half Day",08:39,13:08
ATD007409,EMP00351,2025-07-06,Present,09:26,18:09
ATD007410,EMP01003,2025-09-14,Present,09:28,18:38
ATD007411,EMP00778,2025-05-16,Present,09:15,18:27
ATD007412,EMP00990,2024-08-31,"Work From Home",09:29,17:47
ATD007413,EMP00931,2026-02-16,Present,08:43,16:51
ATD007414,EMP00150,2025-06-23,Present,08:33,16:56
ATD007415,EMP00936,2025-05-18,Present,09:16,18:02
ATD007416,EMP00815,2025-06-01,Present,08:51,17:48
ATD007417,EMP00226,2025-05-13,Present,08:39,17:12
ATD007418,EMP00002,2026-07-20,"Work From Home",09:18,17:52
ATD007419,EMP00141,2024-11-03,"Work From Home",09:25,18:12
ATD007420,EMP00031,2025-05-18,Present,09:14,18:14
ATD007421,EMP00966,2025-02-15,"Work From Home",09:14,18:13
ATD007422,EMP01017,2026-06-25,Present,08:34,17:55
ATD007423,EMP00266,2025-11-16,"Work From Home",09:33,18:30
ATD007424,EMP00734,2025-10-14,Present,09:38,18:55
ATD007425,EMP00080,2026-01-30,Present,09:43,18:10
ATD007426,EMP00216,2026-05-02,"Work From Home",09:18,18:16
ATD007427,EMP00310,2025-11-19,Present,08:52,17:37
ATD007428,EMP00184,2026-05-29,Present,08:44,17:46
ATD007429,EMP00256,2026-03-31,Present,08:37,17:46
ATD007430,EMP01183,2024-12-12,Present,09:20,17:42
ATD007431,EMP00794,2025-01-06,Present,08:33,17:05
ATD007432,EMP00356,2026-01-25,Present,09:12,17:31
ATD007433,EMP01188,2025-06-18,Present,09:12,18:02
ATD007434,EMP01103,2025-07-30,Present,08:54,17:48
ATD007435,EMP00943,2025-04-01,"Work From Home",09:48,18:31
ATD007436,EMP00489,2024-09-17,Present,08:40,17:38
ATD007437,EMP00281,2024-10-27,"Work From Home",09:53,18:32
ATD007438,EMP00764,2025-08-08,Present,08:45,17:53
ATD007439,EMP01195,2025-05-07,"Half Day",09:04,13:29
ATD007440,EMP00712,2025-03-15,"Half Day",09:11,12:41
ATD007441,EMP00598,2026-02-20,Absent,NULL,NULL
ATD007442,EMP00725,2024-11-13,Present,09:42,18:30
ATD007443,EMP00038,2025-07-24,Absent,NULL,NULL
ATD007444,EMP01163,2025-06-10,Present,08:48,16:56
ATD007445,EMP00345,2025-07-05,Present,09:28,18:51
ATD007446,EMP00796,2024-12-13,Absent,NULL,NULL
ATD007447,EMP00983,2025-01-03,Absent,NULL,NULL
ATD007448,EMP00196,2026-02-09,Present,09:00,17:08
ATD007449,EMP00190,2026-03-25,"Work From Home",09:15,18:09
ATD007450,EMP01141,2026-07-08,Present,09:07,18:22
ATD007451,EMP01025,2026-07-17,Present,09:19,17:42
ATD007452,EMP00966,2025-07-30,Present,08:36,16:59
ATD007453,EMP00684,2025-06-08,"Half Day",09:10,13:22
ATD007454,EMP00812,2025-05-05,"Work From Home",09:06,17:27
ATD007455,EMP00074,2026-06-22,"Work From Home",09:57,18:34
ATD007456,EMP00421,2025-08-23,Absent,NULL,NULL
ATD007457,EMP00395,2024-09-10,Present,08:31,17:35
ATD007458,EMP00328,2026-01-19,Present,08:56,17:55
ATD007459,EMP00625,2026-02-20,Present,09:28,18:42
ATD007460,EMP00430,2026-07-24,Absent,NULL,NULL
ATD007461,EMP00030,2025-05-28,"Work From Home",09:58,18:11
ATD007462,EMP01072,2025-01-31,Present,09:16,18:26
ATD007463,EMP00024,2025-12-30,Present,09:42,19:04
ATD007464,EMP00190,2025-03-19,Present,08:36,17:46
ATD007465,EMP00794,2025-12-06,Present,08:55,17:17
ATD007466,EMP01213,2025-07-24,Present,09:09,17:22
ATD007467,EMP00191,2026-04-20,Present,09:29,18:46
ATD007468,EMP00927,2026-07-16,"Half Day",09:00,12:35
ATD007469,EMP00573,2026-07-01,Present,08:43,17:15
ATD007470,EMP00797,2025-06-30,Absent,NULL,NULL
ATD007471,EMP01114,2026-02-13,"Half Day",09:08,13:20
ATD007472,EMP00671,2024-08-01,Absent,NULL,NULL
ATD007473,EMP00869,2025-01-13,"Work From Home",09:56,18:33
ATD007474,EMP00028,2025-03-26,Present,09:21,18:13
ATD007475,EMP00893,2025-05-18,"Work From Home",09:50,18:34
ATD007476,EMP00961,2026-06-13,Present,08:32,17:05
ATD007477,EMP00611,2024-09-11,Present,08:32,18:00
ATD007478,EMP00132,2024-10-20,Present,08:31,17:17
ATD007479,EMP00073,2025-12-16,Present,08:59,17:58
