salary_id,employee_id,basic_salary,bonus,deductions,net_salary,Pay_Date
SAL009708,EMP00483,113682.32,5960.63,14536.67,105106.28,2025-01-27
SAL009709,EMP00262,21376.18,4983.9,5100.44,21259.64,2026-05-10
SAL009710,EMP00045,23255.76,14319.82,13587.13,23988.45,2024-11-16
SAL009711,EMP00852,145235.11,9835.4,4694.35,150376.16,2025-12-16
SAL009712,EMP01162,57330.58,19868.94,6111.81,71087.71,2025-09-02
SAL009713,EMP00591,29932.07,14042.02,5454.67,38519.42,2025-08-01
SAL009714,EMP01189,90475.92,18498.65,13411.09,95563.48,2025-03-24
SAL009715,EMP00299,148553.99,7037.94,11278.07,144313.86,2025-10-09
SAL009716,EMP00744,89229.7,4929.89,2840.13,91319.46,2026-05-24
SAL009717,EMP00742,41443.4,5788.14,11372.54,35859,2026-02-27
SAL009718,EMP00324,117449,4771.61,13923.58,108297.03,2026-02-24
SAL009719,EMP00698,93090.28,14882.35,7520.55,100452.08,2025-09-13
SAL009720,EMP00065,125008.07,19042.81,2002.83,142048.05,2025-07-25
SAL009721,EMP01161,99019.99,5378.47,12278.87,92119.59,2024-10-18
SAL009722,EMP00912,93450.35,2756.9,6703.41,89503.84,2025-03-21
SAL009723,EMP01070,134475.37,11133.25,5323.16,140285.46,2026-06-19
SAL009724,EMP00838,143386.8,19558.84,4829.26,158116.38,2024-11-13
SAL009725,EMP00041,62717.3,5822.96,11061.38,57478.88,2025-10-01
SAL009726,EMP01023,80527.46,1643.26,9765.93,72404.79,2024-09-24
SAL009727,EMP00794,98100.2,2723.47,5570.3,95253.37,2025-04-26
SAL009728,EMP00491,43839.75,14207.78,1428.18,56619.35,2026-02-24
SAL009729,EMP00846,26793.17,19780.18,11340.43,35232.92,2025-11-16
SAL009730,EMP00078,142022.3,16239.57,7807.23,150454.64,2026-01-01
SAL009731,EMP00595,78814.03,9522.82,10241.76,78095.09,2025-10-21
SAL009732,EMP00618,144427.34,2478.7,5776.48,141129.56,2025-07-18
SAL009733,EMP01062,92760.03,12021.48,14169.59,90611.92,2025-03-03
SAL009734,EMP01060,59969.96,18099.63,14652.7,63416.89,2025-04-14
SAL009735,EMP00151,32383.72,10120.44,4938.51,37565.65,2024-08-21
SAL009736,EMP00411,130876.78,15072.82,7033.38,138916.22,2025-12-20
SAL009737,EMP00895,58250.81,9078.71,2637.44,64692.08,2025-09-11
SAL009738,EMP00623,55284.17,19239.16,4230.4,70292.93,2026-01-31
SAL009739,EMP00085,78195.3,16378.46,2896.82,91676.94,2024-11-11
SAL009740,EMP00481,21657.1,8618.33,8395.69,21879.74,2024-10-15
SAL009741,EMP00557,34772.61,12742.99,7950.44,39565.16,2025-06-16
SAL009742,EMP00472,144888.31,12487.54,6661.48,150714.37,2025-02-16
SAL009743,EMP00079,40128.29,3242.1,10941.84,32428.55,2025-02-01
SAL009744,EMP00284,115989.66,10587.01,10374.91,116201.76,2025-04-24
SAL009745,EMP01075,131560.01,8278.29,3041.42,136796.88,2026-02-01
SAL009746,EMP00483,139424.04,12818.84,6527.83,145715.05,2024-12-13
SAL009747,EMP00693,116007.62,13325.95,5567.53,123766.04,2025-07-02
SAL009748,EMP01111,28735.17,17655.55,6565.67,39825.05,2025-02-05
SAL009749,EMP00633,86966.77,11176.49,12553.28,85589.98,2024-11-19
SAL009750,EMP00146,109885.93,17656.05,3732.97,123809.01,2025-12-15
SAL009751,EMP00991,140054.35,18378.96,9416.38,149016.93,2025-10-03
SAL009752,EMP00886,133386.74,15290.82,8652.79,140024.77,2025-01-06
SAL009753,EMP00593,95570.84,17759.69,3936.32,109394.21,2024-12-16
SAL009754,EMP00847,30563.32,8068.36,12945.08,25686.6,2025-11-14
SAL009755,EMP00013,29122.27,14112.2,12058.1,31176.37,2026-05-29
SAL009756,EMP01168,43297.78,11080.41,11489.39,42888.8,2025-02-19
SAL009757,EMP01104,27577.1,13574.15,11000.03,30151.22,2024-08-24
SAL009758,EMP00110,23851.6,16334.34,12331.78,27854.16,2025-07-08
SAL009759,EMP01151,73944.6,3378.3,10530.37,66792.53,2025-12-21
SAL009760,EMP00921,38420.39,8366.47,1141.66,45645.2,2024-08-23
SAL009761,EMP00389,133069.65,9942.21,10687.17,132324.69,2026-07-26
SAL009762,EMP00337,131861.71,2499.06,2636.54,131724.23,2024-09-29
SAL009763,EMP00539,66469.52,17365.68,6251.53,77583.67,2025-06-14
SAL009764,EMP00931,67536.95,7140.94,6947.96,67729.93,2025-12-25
SAL009765,EMP00313,74668.68,9414.53,14281.17,69802.04,2025-11-19
SAL009766,EMP00450,127851.26,10939.03,10132.56,128657.73,2025-07-15
SAL009767,EMP01144,104540.78,5217.74,8022.51,101736.01,2025-01-17
SAL009768,EMP00777,121494.61,17172.73,14097.61,124569.73,2024-10-18
SAL009769,EMP00411,57321.65,9172.03,6419.92,60073.76,2024-12-20
SAL009770,EMP01161,51409.18,7798.05,10033.22,49174.01,2025-03-01
SAL009771,EMP00910,30501.71,11054.63,11521.46,30034.88,2026-02-10
SAL009772,EMP00670,45703.55,19567.77,8909.66,56361.66,2025-05-07
SAL009773,EMP00480,60262.53,19545.06,2304.77,77502.82,2025-04-06
SAL009774,EMP00608,42873.83,19110.42,6644.11,55340.14,2026-07-17
SAL009775,EMP00414,70267.72,1138.68,14098.32,57308.08,2025-08-25
SAL009776,EMP00192,111691,11334.41,9799.21,113226.2,2025-02-19
SAL009777,EMP00435,137813.63,14893.99,12703.58,140004.04,2025-04-04
SAL009778,EMP00337,63519.31,4170.21,3337.49,64352.03,2025-10-25
SAL009779,EMP00318,24421.44,4965.25,3899.42,25487.27,2025-05-17
SAL009780,EMP01165,84326.34,5423.35,5033.52,84716.17,2025-02-14
SAL009781,EMP00934,34885.46,8748.21,14423.85,29209.82,2026-04-11
SAL009782,EMP00934,145007.31,13131.27,12847.52,145291.06,2025-11-08
SAL009783,EMP00927,56915.94,10575.05,14824.22,52666.77,2025-06-12
SAL009784,EMP00599,80262.4,1886.94,11128.15,71021.19,2026-08-10
SAL009785,EMP00096,89567.5,15444.35,12032.33,92979.52,2026-05-29
SAL009786,EMP01187,89168.71,1097.46,9803.78,80462.39,2024-10-22
SAL009787,EMP01226,99950.82,4463.31,6938.02,97476.11,2026-02-17
SAL009788,EMP00368,20744.6,13552.4,13374.24,20922.76,2026-03-22
SAL009789,EMP01040,108189.21,16823.99,1232.37,123780.83,2025-06-02
SAL009790,EMP00975,88185.97,15425.63,10854.93,92756.67,2025-11-01
SAL009791,EMP00850,34488.07,9275.93,14384.14,29379.86,2025-12-26
SAL009792,EMP00293,29897.8,1222.44,6996.77,24123.47,2024-08-19
SAL009793,EMP00890,36622.42,15246.39,9256.91,42611.9,2026-06-28
SAL009794,EMP00342,94750.74,5449.56,4448.84,95751.46,2025-09-17
SAL009795,EMP01052,92226.7,10148.53,13939.05,88436.18,2025-06-19
SAL009796,EMP00232,72335.61,3426.42,5603.79,70158.24,2025-03-11
SAL009797,EMP00596,145060.79,16012.27,10412.17,150660.89,2025-11-18
SAL009798,EMP00496,93941.3,8617.24,14098.24,88460.3,2026-01-03
SAL009799,EMP01089,27739.25,2817.09,4710.31,25846.03,2026-02-26
SAL009800,EMP00735,129508.31,2063.02,7264.01,124307.32,2026-05-20
SAL009801,EMP00465,122256.57,5260.91,14584.55,112932.93,2024-09-30
SAL009802,EMP00603,49721.24,8160.55,2326.13,55555.66,2026-04-26
SAL009803,EMP01179,112201.96,8003.71,7164.94,113040.73,2025-05-09
SAL009804,EMP00691,76029.44,15808.94,10651.89,81186.49,2025-07-21
SAL009805,EMP00874,83076.99,16831.08,5547.99,94360.08,2026-06-25
SAL009806,EMP01196,148663.18,8947.35,9688.45,147922.08,2025-04-26
SAL009807,EMP00076,103910.6,16909.64,8094,112726.24,2024-08-13
SAL009808,EMP00276,118500.86,18692.9,9024.1,128169.66,2025-02-01
SAL009809,EMP00539,69385.28,13850.64,5985.16,77250.76,2024-11-17
SAL009810,EMP00512,94025.25,1118.44,8160.92,86982.77,2025-08-22
SAL009811,EMP00515,35100.56,12432.17,8367.1,39165.63,2026-04-15
SAL009812,EMP00514,132244.67,16568.65,5944.68,142868.64,2026-04-13
SAL009813,EMP00940,30999.89,7749.2,10288.21,28460.88,2026-07-27
SAL009814,EMP00885,30114.13,3957.84,1753.69,32318.28,2025-09-29
SAL009815,EMP00460,26346.02,18105.58,6400.56,38051.04,2026-02-01
SAL009816,EMP00491,134753.51,4317.74,13943.01,125128.24,2024-10-17
SAL009817,EMP00532,50417.41,4326.46,14785.27,39958.6,2025-10-10
SAL009818,EMP00739,142106.34,4416.35,13346.12,133176.57,2025-07-04
SAL009819,EMP00598,57805.7,12983.57,13158.92,57630.35,2024-09-20
SAL009820,EMP00258,82105.12,2601.15,1922.92,82783.35,2026-02-08
SAL009821,EMP01071,100935.83,14696.01,14567.05,101064.79,2025-04-18
SAL009822,EMP00362,51684.15,18451.73,9275.99,60859.89,2025-07-21
SAL009823,EMP00885,126169.09,1313.18,7484.09,119998.18,2024-08-20
SAL009824,EMP00019,52289.29,13650.99,7288.06,58652.22,2025-04-04
SAL009825,EMP00146,72426.61,10572.57,2177,80822.18,2024-10-11
SAL009826,EMP00859,32385.65,1083.23,12162.61,21306.27,2026-08-03
SAL009827,EMP00502,90056.36,14230.53,4144.73,100142.16,2024-09-28
SAL009828,EMP00632,58280,15340.48,2182.77,71437.71,2024-12-22
SAL009829,EMP00375,28926.05,2781.37,13321.63,18385.79,2026-05-15
SAL009830,EMP00014,71662.96,2562.54,5045.69,69179.81,2025-12-12
SAL009831,EMP00502,90057.33,17197.53,8922.56,98332.3,2025-11-14
SAL009832,EMP00087,89047.88,16628.42,9290.84,96385.46,2025-01-31
SAL009833,EMP01201,95454.26,18144.98,1285.86,112313.38,2025-09-14
SAL009834,EMP00437,106036.4,16891.8,14773.47,108154.73,2025-03-28
SAL009835,EMP00544,108421.77,1647.64,5707.26,104362.15,2025-12-10
SAL009836,EMP01158,64603.33,4624.3,11291.67,57935.96,2026-08-03
SAL009837,EMP00066,140199.61,12829.47,5333.98,147695.1,2025-12-25
SAL009838,EMP00039,100492.09,18557.77,8186.91,110862.95,2025-07-14
SAL009839,EMP00014,58187.73,12108.7,1592.06,68704.37,2024-09-29
SAL009840,EMP00368,96791.99,1212.8,12002.73,86002.06,2026-02-07
SAL009841,EMP00922,25112.91,18218.49,11079.12,32252.28,2024-11-01
SAL009842,EMP01154,134859.58,8323.35,8377.67,134805.26,2025-04-03
SAL009843,EMP00227,37986.83,2244.32,5072.25,35158.9,2026-02-27
SAL009844,EMP00735,72891.55,18657.79,12827.74,78721.6,2026-06-09
SAL009845,EMP00389,124023.68,2853.74,8219.81,118657.61,2026-07-24
SAL009846,EMP00830,40517.27,4514.84,12956.77,32075.34,2026-01-12
SAL009847,EMP01079,57990.54,18786.28,8905.75,67871.07,2025-07-26
SAL009848,EMP00489,38075.79,19729.59,11217.97,46587.41,2025-12-06
SAL009849,EMP00487,55353.13,10934.71,8791.47,57496.37,2025-01-30
SAL009850,EMP00300,24690.67,9273.97,5079.01,28885.63,2025-06-29
SAL009851,EMP01124,116542.35,4747.36,7444.43,113845.28,2025-08-19
SAL009852,EMP00743,126565.25,12272.68,9588.34,129249.59,2024-08-12
SAL009853,EMP01117,64074.79,19238.03,13210.75,70102.07,2026-04-24
SAL009854,EMP00611,112807.86,5749.27,7753.48,110803.65,2024-09-01
SAL009855,EMP01039,23496.92,17814.02,6376.4,34934.54,2025-12-12
SAL009856,EMP00810,95565.92,6436,12703.36,89298.56,2025-03-27
SAL009857,EMP00325,113136.49,5749.75,6189.15,112697.09,2025-05-24
SAL009858,EMP00386,81097.33,11116.42,11676.9,80536.85,2026-03-12
SAL009859,EMP00341,104036.86,8884.45,2986.27,109935.04,2024-12-16
SAL009860,EMP00948,27558.39,4358.4,2801.04,29115.75,2025-03-20
SAL009861,EMP00761,75406.68,6185.52,2808.29,78783.91,2025-07-22
SAL009862,EMP00368,129648.93,11440.88,12139.62,128950.19,2024-10-27
SAL009863,EMP00664,51113.57,13471.54,14379.81,50205.3,2025-10-21
SAL009864,EMP00527,50126.97,6349.13,1358.75,55117.35,2025-03-28
SAL009865,EMP00360,69717.69,15103.75,3486.4,81335.04,2025-03-08
SAL009866,EMP00830,86667.19,18976.77,10764.27,94879.69,2024-12-06
SAL009867,EMP00588,121619.88,13225.4,6817.74,128027.54,2025-08-06
SAL009868,EMP00751,59115.68,16700.93,5167.73,70648.88,2026-04-09
SAL009869,EMP00846,21466.01,18054.78,1348.68,38172.11,2026-08-09
SAL009870,EMP01087,60831.58,4935.66,9497.91,56269.33,2025-11-24
SAL009871,EMP00936,89652.92,14187.62,9232.67,94607.87,2025-10-25
SAL009872,EMP01137,75255.83,2813.39,8551.61,69517.61,2025-03-05
SAL009873,EMP00359,87915.96,18242.38,6503.54,99654.8,2025-05-23
SAL009874,EMP01067,95943.77,13708.65,7020.83,102631.59,2024-08-26
SAL009875,EMP00173,143369.19,16977.33,14245.3,146101.22,2025-11-19
SAL009876,EMP00100,115180.84,9387.27,6397.1,118171.01,2024-08-15
SAL009877,EMP01131,35200.23,10552.67,8392.28,37360.62,2024-09-29
SAL009878,EMP00587,40915.26,11901.41,9921.17,42895.5,2025-09-30
SAL009879,EMP00532,30793,3043.84,4387.32,29449.52,2025-06-06
SAL009880,EMP00106,133294.83,13446.44,14077.15,132664.12,2025-06-14
SAL009881,EMP00494,123455.57,3307.65,4056.93,122706.29,2026-05-15
SAL009882,EMP01183,83671.25,16052.34,11491.84,88231.75,2025-11-02
SAL009883,EMP00002,132096.79,18491.11,2457.91,148129.99,2024-11-19
SAL009884,EMP01218,56614.87,3090.73,13600.02,46105.58,2025-09-27
SAL009885,EMP00019,126408.38,16200.09,13906.35,128702.12,2025-06-11
SAL009886,EMP00671,136563.2,17607.1,5349.81,148820.49,2025-05-30
SAL009887,EMP00532,94494.04,17316.95,14167.27,97643.72,2025-03-20
SAL009888,EMP00640,77587.75,5231.3,2025.89,80793.16,2024-09-06
SAL009889,EMP00134,124159.56,6816.12,8842.23,122133.45,2024-11-03
SAL009890,EMP01186,61996.26,13752.97,4496.09,71253.14,2025-09-26
SAL009891,EMP00724,87521.78,17869.88,2905.79,102485.87,2025-03-10
SAL009892,EMP00580,122367.8,8298,10644.61,120021.19,2025-05-01
SAL009893,EMP01161,133420.7,12873.87,12928.56,133366.01,2025-09-25
SAL009894,EMP00231,36717.44,2206.44,5676.95,33246.93,2026-03-04
SAL009895,EMP00964,100950.81,7607.87,6784.68,101774,2024-09-06
SAL009896,EMP00619,27329.57,1397.26,9181.96,19544.87,2025-04-08
SAL009897,EMP01025,89915.02,6509.23,1252.12,95172.13,2026-03-30
SAL009898,EMP00669,88631.43,11513.32,1311.88,98832.87,2025-02-24
SAL009899,EMP00886,59177.09,7856.49,13973.76,53059.82,2025-08-18
SAL009900,EMP01117,26407.77,11854.84,4516.59,33746.02,2024-12-18
SAL009901,EMP00076,137715.53,17959.5,10686.17,144988.86,2024-11-13
SAL009902,EMP00719,122600.79,7307.32,2833.97,127074.14,2026-02-11
SAL009903,EMP00893,58496.07,13641.33,14872.04,57265.36,2024-09-21
SAL009904,EMP00112,137329.7,17254.02,13418.04,141165.68,2026-08-12
SAL009905,EMP00153,101054.41,2190.13,11734.3,91510.24,2025-10-25
SAL009906,EMP00082,26426.82,12746.74,8619.7,30553.86,2024-10-26
SAL009907,EMP00214,139515.97,19700.42,12017.54,147198.85,2025-12-25
SAL009908,EMP00736,24869.72,14727.63,6845.41,32751.94,2025-05-21
SAL009909,EMP00362,100317.16,6855.48,3402.58,103770.06,2024-10-19
SAL009910,EMP00151,28501.62,5692.15,10489.55,23704.22,2026-07-03
SAL009911,EMP00113,48078.51,2428.46,9330.3,41176.67,2025-06-29
SAL009912,EMP00536,149944.22,2416,6754.47,145605.75,2026-03-10
SAL009913,EMP00733,54136.57,13948.35,14437.58,53647.34,2026-04-23
SAL009914,EMP00953,44205.65,10345.28,6582.57,47968.36,2024-11-01
SAL009915,EMP00014,49812.25,2840.48,14097.41,38555.32,2025-11-17
SAL009916,EMP01215,143165.82,18817.14,8634.77,153348.19,2026-08-07
SAL009917,EMP00562,40977.12,8068.92,12733.14,36312.9,2026-05-12
SAL009918,EMP00917,56481.19,1846.89,5240.95,53087.13,2024-09-22
SAL009919,EMP00926,128974.51,7961.16,5821.06,131114.61,2026-05-26
SAL009920,EMP01205,74644.15,7915.49,13607.18,68952.46,2025-10-09
SAL009921,EMP00775,97882.48,3744.29,12665.79,88960.98,2024-09-20
SAL009922,EMP00872,64697.61,9945.42,1345.5,73297.53,2025-02-25
SAL009923,EMP01046,137503.07,9778.01,12362.77,134918.31,2025-06-17
SAL009924,EMP00887,149225.85,3346.65,6582.59,145989.91,2025-07-01
SAL009925,EMP01155,117443.9,16094.77,11796.17,121742.5,2025-02-23
SAL009926,EMP00324,57439.65,5463.46,6988.2,55914.91,2024-12-30
SAL009927,EMP00416,129865.32,12125.48,1881.76,140109.04,2025-02-06
SAL009928,EMP00060,142984.85,8012.49,12001.68,138995.66,2024-10-31
SAL009929,EMP00131,50577.72,15084.72,7913.32,57749.12,2024-11-12
SAL009930,EMP01010,90053.02,2552.41,12577.35,80028.08,2026-02-04
SAL009931,EMP00639,50977.83,2068.39,8620.13,44426.09,2025-07-01
SAL009932,EMP00276,136927.34,1833.03,13229.68,125530.69,2025-01-18
SAL009933,EMP00062,96003.15,7092.38,9720.85,93374.68,2026-01-24
SAL009934,EMP00782,77077.77,9829.9,8298.69,78608.98,2026-07-03
SAL009935,EMP00782,95086.91,9554.22,6977.3,97663.83,2024-10-06
SAL009936,EMP00777,75039.12,11421.45,13100.06,73360.51,2025-03-18
SAL009937,EMP00711,130472.79,3605.93,5636.26,128442.46,2024-10-29
SAL009938,EMP00205,107512.4,8994.13,2987.71,113518.82,2024-10-03
SAL009939,EMP00823,53181.94,16161.17,4885.31,64457.8,2025-03-26
SAL009940,EMP01186,93897.11,4100.92,1700.16,96297.87,2026-08-06
SAL009941,EMP01224,61322.21,12287.61,2350.41,71259.41,2026-06-19
SAL009942,EMP00217,24779.07,1858.23,6243.76,20393.54,2026-05-05
SAL009943,EMP00989,29706.4,16672.02,7872.55,38505.87,2026-05-22
SAL009944,EMP00401,116524,16570.52,11646.64,121447.88,2024-09-03
SAL009945,EMP00433,104237.65,8624.69,8455.82,104406.52,2025-07-19
SAL009946,EMP00108,128594.11,14140.83,11518.95,131215.99,2024-10-13
SAL009947,EMP00573,61162.04,18624.88,5512.3,74274.62,2026-03-30
SAL009948,EMP01114,122624.49,19168.23,5649.31,136143.41,2024-12-11
SAL009949,EMP00683,107837.65,18766.18,9674.47,116929.36,2026-04-16
SAL009950,EMP00522,80850.05,18882.47,5729.5,94003.02,2024-12-18
SAL009951,EMP00953,78172.54,1888.03,5434.34,74626.23,2025-07-12
SAL009952,EMP00798,106450.94,14521.83,2618.44,118354.33,2026-04-13
SAL009953,EMP00648,20879.96,19011.14,14874.24,25016.86,2025-10-08
SAL009954,EMP00103,110553.1,19051.98,6290.98,123314.1,2025-06-09
SAL009955,EMP00417,142267.96,9117.56,10125.29,141260.23,2024-11-29
SAL009956,EMP00400,147767.94,5975.72,5893.12,147850.54,2026-04-09
SAL009957,EMP00998,72458.79,15042.21,4738.34,82762.66,2024-09-11
SAL009958,EMP00578,139651.46,17146.78,14661.91,142136.33,2025-11-07
SAL009959,EMP01193,39904.64,19018.47,4132.36,54790.75,2026-08-04
SAL009960,EMP00373,37843.59,9640.34,14113.46,33370.47,2025-06-03
SAL009961,EMP00537,22489.79,3684.69,13059.8,13114.68,2026-06-15
SAL009962,EMP01047,124550.82,5387.53,14931.39,115006.96,2025-11-21
SAL009963,EMP01062,61173.35,7900,14183.32,54890.03,2025-09-10
SAL009964,EMP00899,39750.54,7589.59,3416.88,43923.25,2025-02-25
SAL009965,EMP00944,126194.57,16753.3,3687.68,139260.19,2026-07-30
SAL009966,EMP01015,63020.61,9344.14,8331.09,64033.66,2025-09-20
SAL009967,EMP00948,128775.43,13375.34,13937.98,128212.79,2025-07-06
SAL009968,EMP00016,42054.71,10525.69,11170.21,41410.19,2025-01-03
SAL009969,EMP01106,112812.16,12812.55,8107.57,117517.14,2026-06-14
SAL009970,EMP00624,120721.54,7898.06,14662.93,113956.67,2026-04-01
SAL009971,EMP00976,33233.1,10618.56,11915.8,31935.86,2026-06-20
SAL009972,EMP00093,141631.92,7941.53,12042.61,137530.84,2025-08-13
SAL009973,EMP00440,53670,14666.28,12578.89,55757.39,2024-10-03
SAL009974,EMP00067,112994.93,3163.05,8208.97,107949.01,2026-05-05
SAL009975,EMP01192,134078.95,7909.83,4488.67,137500.11,2026-05-10
SAL009976,EMP00242,101015.13,9485.9,13870.72,96630.31,2026-03-21
SAL009977,EMP00379,125013.48,4410.69,1665.96,127758.21,2026-05-03
SAL009978,EMP00125,71927.72,7669.04,10924.17,68672.59,2025-04-29
SAL009979,EMP00147,121125.51,3176.56,4288.05,120014.02,2025-05-15
SAL009980,EMP01154,64023.74,18374.39,1575.31,80822.82,2024-10-18
SAL009981,EMP01202,52638.76,7924.55,8914.56,51648.75,2024-10-18
SAL009982,EMP00929,112703.53,13584.42,5545.67,120742.28,2026-01-29
SAL009983,EMP00217,58001.11,12258.62,8612.51,61647.22,2025-06-25
SAL009984,EMP01209,49549.71,16850.87,11956.69,54443.89,2024-09-29
SAL009985,EMP01137,77592.73,7673.67,10836.2,74430.2,2025-06-15
SAL009986,EMP00508,54438.28,11086.11,10522.32,55002.07,2024-12-27
SAL009987,EMP00366,79970.86,6717.82,13130.39,73558.29,2025-10-20
SAL009988,EMP00130,106299.16,16491.74,14490.83,108300.07,2025-10-31
SAL009989,EMP00200,73339.97,15887.45,6099.29,83128.13,2026-05-23
SAL009990,EMP00468,121794.7,1925.79,8114.14,115606.35,2025-06-09
SAL009991,EMP00963,128243.76,3380.78,12688.6,118935.94,2026-05-05
SAL009992,EMP00168,123159.73,15339.19,12414.05,126084.87,2024-11-28
SAL009993,EMP00211,114316.14,12657.58,1313.83,125659.89,2024-12-30
SAL009994,EMP01047,91673.59,9268.25,1866.58,99075.26,2025-11-12
SAL009995,EMP00453,25127.49,1984.4,13437.53,13674.36,2024-09-14
SAL009996,EMP00026,143077.08,19252.86,4136.39,158193.55,2025-04-08
SAL009997,EMP00835,109851.73,7513.87,13530.84,103834.76,2026-08-07
SAL009998,EMP00594,95442.5,19684.6,9605.68,105521.42,2026-03-30
SAL009999,EMP00113,33506.26,4009.84,14032.3,23483.8,2024-12-23
SAL010000,EMP00022,145612.46,13980.42,11336.08,148256.8,2025-03-06
SAL010001,EMP00605,79410.91,13631.77,9559.91,83482.77,2025-12-26
SAL010002,EMP00517,145167.96,4030.96,13981.06,135217.86,2025-09-10
SAL010003,EMP00312,37872.29,19696.24,8202.75,49365.78,2025-08-23
SAL010004,EMP00648,108369.01,5640.5,13979.61,100029.9,2024-09-30
SAL010005,EMP00195,24086.97,16837.03,9756.97,31167.03,2026-01-21
SAL010006,EMP00828,47700.21,17115.65,2210.14,62605.72,2024-12-27
SAL010007,EMP00404,136229.32,15514.01,1857.11,149886.22,2026-04-14
SAL010008,EMP01165,51362.86,5713.06,8994.14,48081.78,2025-06-26
SAL010009,EMP00940,133123.03,13998.43,13617.93,133503.53,2026-03-09
SAL010010,EMP00248,111755.87,10106.22,4826.87,117035.22,2026-01-09
SAL010011,EMP01186,121435.69,18332.7,5256.77,134511.62,2025-10-12
SAL010012,EMP00003,90240.37,19825.61,3427.08,106638.9,2025-12-13
SAL010013,EMP00485,106164.67,9243.18,2308.35,113099.5,2025-01-28
SAL010014,EMP00480,86842.44,4283.97,11460.96,79665.45,2024-08-27
SAL010015,EMP00349,38346.57,6197.73,11165.4,33378.9,2024-10-06
SAL010016,EMP01050,43985.47,8002.85,13150.83,38837.49,2024-08-30
SAL010017,EMP00611,43518.43,11568.9,9451.11,45636.22,2025-08-02
SAL010018,EMP00031,88943.83,12185.08,5212.3,95916.61,2024-11-04
SAL010019,EMP00483,69218.03,12658.69,9154.57,72722.15,2025-03-24
SAL010020,EMP00768,104589.9,18144.2,2772.22,119961.88,2026-05-14
SAL010021,EMP00484,58249.97,16199.59,7089.02,67360.54,2025-04-13
SAL010022,EMP00844,98487.2,16029.57,12964.55,101552.22,2025-10-05
SAL010023,EMP00506,137736.47,2956.53,7442.32,133250.68,2024-10-05
SAL010024,EMP00232,68786.18,2998.45,10650.63,61134,2025-05-07
SAL010025,EMP00433,67395.3,6928.44,4369.1,69954.64,2025-01-25
SAL010026,EMP00772,102285.34,2549.59,1460.25,103374.68,2025-05-05
SAL010027,EMP00899,136176.31,2586.29,5524.1,133238.5,2024-10-15
SAL010028,EMP00680,143310.16,4606.95,1236.48,146680.63,2025-10-04
SAL010029,EMP00200,114708.99,2477.15,2144.78,115041.36,2025-05-29
SAL010030,EMP00754,111267.11,15465.86,12115.07,114617.9,2026-01-12
SAL010031,EMP00866,129331.54,14154.04,13046.99,130438.59,2025-07-31
SAL010032,EMP00519,83286.09,10670.55,7140.8,86815.84,2026-01-21
SAL010033,EMP00823,47275.36,12236.38,9103.02,50408.72,2025-07-26
SAL010034,EMP00989,20083.23,9481.87,4925.39,24639.71,2025-12-02
SAL010035,EMP00449,39570.75,2266.35,14530.83,27306.27,2025-08-05
SAL010036,EMP00815,115583.88,17251.83,11678.2,121157.51,2026-04-20
SAL010037,EMP00196,71203.81,1588,4658.94,68132.87,2026-05-01
SAL010038,EMP00338,97441.46,19903.32,11815.33,105529.45,2026-07-26
SAL010039,EMP01098,139978.61,3479.24,3650.75,139807.1,2024-10-30
SAL010040,EMP00843,85008.33,10559.44,2267.58,93300.19,2025-01-08
